Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type,Temp_diff,Rot_speed_rad/s,Power,Tool_Torque,Machine failure,UDI
300.4,310.5,1818,25.1,14,1,10.100000000000023,190.38051480754146,4778.550921669291,351.40000000000003,0,7262
300.4,310.6,1545,35.6,16,2,10.200000000000045,161.79202165987434,5759.795971091527,569.6,0,7263
300.4,310.6,1429,46.9,19,1,10.200000000000045,149.6445300659938,7018.328460095108,891.1,0,7264
300.4,310.6,1448,44.9,21,2,10.200000000000045,151.63420541326735,6808.375823055704,942.9,0,7265
300.4,310.6,1384,48.7,24,1,10.200000000000045,144.93214108560912,7058.195270869164,1168.8000000000002,0,7266
300.4,310.5,1578,32.8,26,1,10.100000000000023,165.24777357882311,5420.126973385398,852.8,0,7267
300.5,310.5,1695,26.7,28,1,10.0,177.4999849278233,4739.2495975728825,747.6,0,7268
300.5,310.6,1543,36.2,30,1,10.100000000000023,161.58258214963502,5849.289473816788,1086.0,0,7269
300.4,310.5,1540,33.4,32,2,10.100000000000023,161.26842288427605,5386.36532433482,1068.8,0,7270
300.2,310.4,1808,25.8,35,1,10.199999999999989,189.33331725634486,4884.799585213697,903.0,0,7271
300.3,310.4,1293,49.7,37,2,10.099999999999966,135.40264336972007,6729.511375475087,1838.9,0,7272
300.2,310.3,1202,59.5,40,1,10.100000000000023,125.87314565383105,7489.452166402947,2380.0,0,7273
300.2,310.3,1704,29.2,42,2,10.100000000000023,178.44246272390023,5210.519911537886,1226.3999999999999,0,7274
300.2,310.3,1478,38.1,45,2,10.100000000000023,154.77579806685713,5896.957906347257,1714.5,0,7275
300.2,310.3,1514,38.7,48,1,10.100000000000023,158.54570925116488,6135.718948020081,1857.6000000000001,0,7276
300.1,310.3,1350,48.8,50,2,10.199999999999989,141.3716694115407,6898.9374672831855,2440.0,0,7277
300.1,310.2,1475,54.2,53,1,10.099999999999966,154.46163880149817,8371.820823041202,2872.6000000000004,0,7278
300.0,310.1,1714,28.7,55,0,10.100000000000023,179.48966027509684,5151.353249895279,1578.5,0,7279
300.0,310.1,1465,40.9,60,1,10.100000000000023,153.41444125030156,6274.650647137334,2454.0,0,7280
299.9,310.2,1288,69.6,62,1,10.300000000000011,134.87904459412178,9387.581503750875,4315.2,1,7281
300.0,310.2,1675,29.7,64,1,10.199999999999989,175.4055898254301,5209.546017815273,1900.8,0,7282
300.0,310.2,1486,36.4,66,1,10.199999999999989,155.61355610781442,5664.333442324444,2402.4,0,7283
300.0,310.2,1443,58.7,68,2,10.199999999999989,151.11060663766904,8870.192609631173,3991.6000000000004,0,7284
300.1,310.3,1345,57.1,71,2,10.199999999999989,140.84807063594238,8042.42483331231,4054.1,0,7285
300.2,310.4,1202,61.7,74,2,10.199999999999989,125.87314565383105,7766.373086841376,4565.8,0,7286
300.1,310.4,1480,37.1,77,2,10.299999999999955,154.98523757709646,5749.952314110279,2856.7000000000003,0,7287
300.2,310.4,1530,35.7,80,2,10.199999999999989,160.22122533307945,5719.897744390937,2856.0,0,7288
300.2,310.6,1983,20.8,83,2,10.400000000000034,207.65927440228532,4319.312907567535,1726.4,0,7289
300.3,310.6,1433,53.8,86,1,10.300000000000011,150.06340908647243,8073.4114088522165,4626.8,0,7290
300.3,310.6,1806,24.4,88,1,10.300000000000011,189.12387774610553,4614.622617004975,2147.2,0,7291
300.2,310.5,1416,46.7,90,1,10.300000000000011,148.28317324943822,6924.824190748765,4203.0,0,7292
300.1,310.4,1556,38.1,92,2,10.299999999999955,162.9439389661906,6208.164074611862,3505.2000000000003,0,7293
300.1,310.5,1627,29.2,95,1,10.399999999999977,170.37904157968643,4975.068014126844,2774.0,0,7294
300.1,310.6,1809,24.3,97,1,10.5,189.43803701146453,4603.344299378588,2357.1,0,7295
300.1,310.5,1329,57.4,99,2,10.399999999999977,139.17255455402784,7988.504631401198,5682.599999999999,0,7296
300.0,310.4,1881,21.9,102,0,10.399999999999977,196.97785938008002,4313.815120423752,2233.7999999999997,0,7297
300.1,310.5,1500,39.8,107,1,10.399999999999977,157.07963267948966,6251.769380643688,4258.599999999999,0,7298
300.1,310.5,1532,36.0,109,1,10.399999999999977,160.43066484331877,5775.503934359475,3924.0,0,7299
300.1,310.5,1492,50.9,111,1,10.399999999999977,156.24187463853238,7952.711419101298,5649.9,0,7300
300.2,310.6,1431,42.3,113,1,10.400000000000034,149.8539695762331,6338.82291307466,4779.9,0,7301
300.1,310.4,1554,39.4,115,1,10.299999999999955,162.73449945595127,6411.73927856448,4531.0,0,7302
300.1,310.5,1494,44.2,117,1,10.399999999999977,156.4513141487717,6915.148085375709,5171.400000000001,0,7303
300.1,310.6,1374,45.4,119,1,10.5,143.8849435344125,6532.376436462328,5402.599999999999,0,7304
300.1,310.5,1394,44.3,121,1,10.399999999999977,145.97933863680572,6466.884701610493,5360.299999999999,0,7305
300.0,310.5,1790,25.7,123,2,10.5,187.44836166419097,4817.422894769707,3161.1,0,7306
300.1,310.5,1356,45.8,126,1,10.399999999999977,141.99998794225866,6503.599447755446,5770.799999999999,0,7307
300.0,310.4,1385,52.1,128,2,10.399999999999977,145.03686084072876,7556.420449801969,6668.8,0,7308
300.0,310.4,1333,49.1,131,1,10.399999999999977,139.59143357450648,6853.939388508268,6432.1,0,7309
300.0,310.4,1505,44.9,133,1,10.399999999999977,157.60323145508795,7076.3850923334485,5971.7,0,7310
300.0,310.5,1606,33.5,135,1,10.5,168.17992672217358,5634.027545192815,4522.5,0,7311
300.0,310.5,1558,36.7,137,0,10.5,163.1533784764299,5987.728990084978,5027.900000000001,0,7312
300.0,310.5,1412,52.4,142,1,10.5,147.86429422895958,7748.089017597482,7440.8,0,7313
299.9,310.4,1408,38.4,144,1,10.5,147.44541520848094,5661.903944005668,5529.599999999999,0,7314
299.9,310.3,1268,53.3,146,1,10.400000000000034,132.78464949172857,7077.421817909132,7781.799999999999,0,7315
299.9,310.4,1470,50.0,148,1,10.5,153.93804002589985,7696.902001294992,7400.0,0,7316
299.9,310.4,1497,47.0,150,1,10.5,156.76547341413067,7367.977250464141,7050.0,0,7317
299.9,310.3,1638,29.1,152,1,10.400000000000034,171.5309588860027,4991.550903582679,4423.2,0,7318
299.9,310.3,1535,43.9,154,0,10.400000000000034,160.74482410867773,7056.697778370953,6760.599999999999,0,7319
299.8,310.2,1654,32.7,159,1,10.399999999999977,173.20647496791725,5663.8517314508945,5199.3,0,7320
299.8,310.2,1411,49.7,161,0,10.399999999999977,147.75957447383993,7343.650851349845,8001.700000000001,0,7321
299.8,310.2,1911,23.5,166,1,10.399999999999977,200.1194520336698,4702.8071227912405,3901.0,0,7322
299.8,310.2,1573,33.3,168,0,10.399999999999977,164.7241748032248,5485.315020947385,5594.4,0,7323
299.9,310.2,1479,46.3,173,1,10.300000000000011,154.88051782197678,7170.967975157525,8009.9,0,7324
299.9,310.4,1820,26.6,175,2,10.5,190.58995431778078,5069.692784852969,4655.0,0,7325
299.9,310.4,1419,45.7,178,1,10.5,148.59733251479722,6790.8980959262335,8134.6,0,7326
299.9,310.5,1335,52.9,180,2,10.600000000000023,139.80087308474577,7395.466186183051,9522.0,0,7327
299.9,310.5,1576,39.4,183,2,10.600000000000023,165.0383340685838,6502.510362302201,7210.2,0,7328
300.0,310.5,1517,42.2,186,1,10.5,158.85986851652387,6703.886451397308,7849.200000000001,0,7329
299.9,310.4,1576,34.3,188,2,10.5,165.0383340685838,5660.814858552424,6448.4,0,7330
299.8,310.2,1537,36.6,191,0,10.399999999999977,160.95426361891705,5890.926048452365,6990.6,0,7331
299.8,310.3,1524,34.2,196,1,10.5,159.59290680236148,5458.077412640763,6703.200000000001,0,7332
299.8,310.3,1805,23.7,198,2,10.5,189.0191579909859,4479.754044386365,4692.599999999999,0,7333
299.9,310.4,1367,53.3,201,2,10.5,143.1519052485749,7629.996549749042,10713.3,0,7334
299.8,310.4,1694,30.3,204,1,10.599999999999966,177.39526517270363,5375.07653473292,6181.2,0,7335
299.9,310.4,1328,49.9,206,1,10.5,139.06783479890817,6939.484956465517,10279.4,0,7336
299.9,310.5,1549,42.8,208,0,10.600000000000023,162.21090068035298,6942.626549119107,8902.4,0,7337
299.9,310.5,1539,32.8,213,1,10.600000000000023,161.16370312915637,5286.169462636329,6986.4,0,7338
299.8,310.5,1496,38.8,215,1,10.699999999999989,156.66075365901102,6078.437241969627,8342.0,0,7339
299.8,310.4,1579,36.4,0,1,10.599999999999966,165.35249333394276,6018.830757355517,0.0,0,7340
299.7,310.3,1386,46.6,2,1,10.600000000000023,145.14158059584844,6763.597655766537,93.2,0,7341
299.7,310.3,1505,37.7,4,1,10.600000000000023,157.60323145508795,5941.6418258568165,150.8,0,7342
299.7,310.3,1661,34.5,6,2,10.600000000000023,173.93951325375488,6000.9132072545435,207.0,0,7343
299.6,310.2,1468,48.0,9,1,10.599999999999966,153.72860051566053,7378.972824751705,432.0,0,7344
299.6,310.1,1384,49.8,11,1,10.5,144.93214108560912,7217.6206260633335,547.8,0,7345
299.6,310.2,1381,60.5,13,1,10.599999999999966,144.61798182025015,8749.387900125133,786.5,0,7346
299.6,310.2,1469,47.0,15,1,10.599999999999966,153.8333202707802,7230.1660527266695,705.0,0,7347
299.6,310.2,1627,36.6,17,1,10.599999999999966,170.37904157968643,6235.872921816524,622.2,0,7348
299.7,310.3,1462,40.4,19,0,10.600000000000023,153.10028198494257,6185.25139219168,767.6,0,7349
299.7,310.2,1633,36.5,24,1,10.5,171.0073601104044,6241.76864402976,876.0,0,7350
299.7,310.2,1469,39.5,26,1,10.5,153.8333202707802,6076.416150695818,1027.0,0,7351
299.7,310.2,1458,43.4,28,1,10.5,152.68140296446393,6626.372888657735,1215.2,0,7352
299.7,310.2,1440,42.8,30,2,10.5,150.79644737231007,6454.08794753487,1284.0,0,7353
299.8,310.3,1687,30.4,33,1,10.5,176.66222688686602,5370.531697360727,1003.1999999999999,0,7354
299.7,310.3,1429,47.7,35,2,10.600000000000023,149.6445300659938,7138.044084147904,1669.5,0,7355
299.6,310.2,1588,34.1,38,1,10.599999999999966,166.29497113001972,5670.6585155336725,1295.8,0,7356
299.6,310.2,1333,51.2,40,1,10.599999999999966,139.59143357450648,7147.081399014733,2048.0,0,7357
299.6,310.1,1487,42.9,42,1,10.5,155.71827586293406,6680.314034519871,1801.8,0,7358
299.5,310.1,1659,31.5,44,2,10.600000000000023,173.73007374351556,5472.49732292074,1386.0,0,7359
299.4,310.0,1512,43.2,47,2,10.600000000000023,158.33626974092556,6840.1268528079845,2030.4,0,7360
299.5,310.1,1585,35.2,50,1,10.600000000000023,165.98081186466072,5842.524577636058,1760.0000000000002,0,7361
299.5,310.0,1502,38.5,52,1,10.5,157.28907218972896,6055.629279304565,2002.0,0,7362
299.5,310.0,1594,35.1,54,1,10.5,166.92328966073768,5859.007467091893,1895.4,0,7363
299.5,310.0,1412,48.9,56,1,10.5,147.86429422895958,7230.563987796123,2738.4,0,7364
299.5,309.9,1402,51.7,58,1,10.399999999999977,146.817096677763,7590.443898240348,2998.6000000000004,0,7365
299.6,310.1,2057,20.4,60,1,10.5,215.40853628114013,4394.334140135258,1224.0,0,7366
299.6,310.1,1531,36.8,62,0,10.5,160.3259450881991,5899.994779245726,2281.6,0,7367
299.5,310.1,1359,61.1,67,2,10.600000000000023,142.31414720761762,8695.394394385437,4093.7000000000003,0,7368
299.6,310.2,1620,30.0,70,2,10.599999999999966,169.64600329384882,5089.380098815464,2100.0,0,7369
299.6,310.1,1646,29.6,73,2,10.5,172.36871692695996,5102.114021038015,2160.8,0,7370
299.6,310.1,1455,46.1,76,2,10.5,152.36724369910496,7024.129934528739,3503.6,0,7371
299.6,310.2,1512,44.0,79,1,10.599999999999966,158.33626974092556,6966.795868600724,3476.0,0,7372
299.6,310.2,1473,42.7,81,1,10.599999999999966,154.25219929125885,6586.568909736753,3458.7000000000003,0,7373
299.6,310.1,1553,38.0,83,1,10.5,162.62977970083162,6179.931628631602,3154.0,0,7374
299.5,310.0,1379,50.4,85,1,10.5,144.40854231001083,7278.190532424545,4284.0,0,7375
299.4,309.9,1567,40.6,87,2,10.5,164.09585627250686,6662.291764663779,3532.2000000000003,0,7376
299.5,310.0,1481,43.1,90,1,10.5,155.0899573322161,6684.377161018514,3879.0,0,7377
299.5,310.0,1349,52.7,92,1,10.5,141.26694965642102,7444.768246893388,4848.400000000001,0,7378
299.5,310.0,1388,52.4,94,1,10.5,145.35102010608776,7616.393453558999,4925.599999999999,0,7379
299.6,310.1,1357,48.7,96,2,10.5,142.1047076973783,6920.499264862324,4675.200000000001,0,7380
299.6,310.2,1743,24.8,99,1,10.599999999999966,182.52653317356697,4526.6580227044615,2455.2000000000003,0,7381
299.7,310.3,1495,43.1,101,1,10.600000000000023,156.55603390389135,6747.565061257717,4353.1,0,7382
299.8,310.4,1698,28.3,103,1,10.599999999999966,177.81414419318227,5032.1402806670585,2914.9,0,7383
299.7,310.4,1410,44.5,105,2,10.699999999999989,147.65485471872026,6570.641034983051,4672.5,0,7384
299.7,310.4,1614,36.2,108,1,10.699999999999989,169.01768476313086,6118.4401884253375,3909.6000000000004,0,7385
299.8,310.5,1375,53.9,110,2,10.699999999999989,143.9896632895322,7761.042851305785,5929.0,0,7386
299.8,310.6,1574,31.8,113,2,10.800000000000011,164.82889455834447,5241.558846955354,3593.4,0,7387
299.8,310.6,1423,44.6,116,0,10.800000000000011,149.01621153527586,6646.123034473303,5173.6,0,7388
299.8,310.6,1694,31.3,121,2,10.800000000000011,177.39526517270363,5552.471799905624,3787.3,0,7389
299.8,310.6,1707,32.5,124,1,10.800000000000011,178.75662198925923,5809.590214650925,4030.0,0,7390
299.7,310.5,1490,41.2,126,2,10.800000000000011,156.03243512829306,6428.536327285675,5191.200000000001,0,7391
299.7,310.6,1675,31.3,129,1,10.900000000000034,175.4055898254301,5490.194961535963,4037.7000000000003,0,7392
299.7,310.5,1492,39.3,131,2,10.800000000000011,156.24187463853238,6140.305673294322,5148.299999999999,0,7393
299.7,310.5,1594,35.4,134,2,10.800000000000011,166.92328966073768,5909.084453990114,4743.599999999999,0,7394
299.7,310.6,1479,38.0,137,1,10.900000000000034,154.88051782197678,5885.459677235118,5206.0,0,7395
299.7,310.6,1572,38.0,139,2,10.900000000000034,164.61945504810515,6255.539291827996,5282.0,0,7396
299.7,310.6,1616,35.1,142,1,10.900000000000034,169.22712427337018,5939.872061995294,4984.2,0,7397
299.7,310.6,1737,26.1,144,1,10.900000000000034,181.898214642849,4747.543402178359,3758.4,0,7398
299.7,310.7,1498,37.8,146,2,11.0,156.87019316925034,5929.693301797663,5518.799999999999,0,7399
299.6,310.6,1642,35.1,149,1,11.0,171.94983790648135,6035.439310517496,5229.900000000001,0,7400
299.6,310.6,1633,34.2,151,2,11.0,171.0073601104044,5848.451715775831,5164.200000000001,0,7401
299.8,310.8,1409,51.9,154,1,11.0,147.5501349636006,7657.8520046108715,7992.599999999999,0,7402
299.8,310.8,1463,43.5,156,2,11.0,153.20500174006224,6664.417575692708,6786.0,0,7403
299.8,310.8,1376,48.6,159,1,11.0,144.09438304465183,7002.9870159700795,7727.400000000001,0,7404
299.8,310.8,1553,32.2,161,1,11.0,162.62977970083162,5236.678906366778,5184.200000000001,0,7405
299.8,310.8,1530,35.2,163,2,11.0,160.22122533307945,5639.787131724397,5737.6,0,7406
299.8,310.9,1545,40.7,166,1,11.099999999999966,161.79202165987434,6584.935281556886,6756.200000000001,0,7407
299.8,310.9,1427,47.2,168,0,11.099999999999966,149.4350905557545,7053.336274231613,7929.6,0,7408
299.9,310.9,1292,51.1,173,1,11.0,135.29792361460042,6913.723896706082,8840.300000000001,0,7409
299.8,310.9,2084,17.6,175,1,11.099999999999966,218.23596966937095,3840.953066180929,3080.0000000000005,0,7410
299.9,311.0,1747,27.6,177,1,11.100000000000023,182.94541219404562,5049.293376555659,4885.2,0,7411
300.0,311.1,1425,47.8,179,1,11.100000000000023,149.22565104551518,7132.986119975625,8556.199999999999,0,7412
300.0,311.0,1637,33.6,181,1,11.0,171.42623913088303,5759.92163479767,6081.6,0,7413
300.1,311.1,1616,35.2,183,2,11.0,169.22712427337018,5956.794774422631,6441.6,0,7414
300.1,311.1,1619,33.4,186,1,11.0,169.54128353872918,5662.678870193554,6212.4,0,7415
300.1,311.2,1489,39.1,188,1,11.099999999999966,155.92771537317338,6096.773671091079,7350.8,0,7416
300.1,311.2,1452,42.4,190,2,11.099999999999966,152.053084433746,6447.05077999083,8056.0,0,7417
300.1,311.3,1495,41.0,193,2,11.199999999999989,156.55603390389135,6418.797390059545,7913.0,0,7418
300.2,311.4,1427,39.7,196,2,11.199999999999989,149.4350905557545,5932.573095063454,7781.200000000001,0,7419
300.1,311.4,1572,36.2,199,1,11.299999999999955,164.61945504810515,5959.224272741407,7203.8,0,7420
300.1,311.3,1547,40.0,201,1,11.199999999999989,162.00146117011366,6480.058446804546,8040.0,0,7421
300.1,311.4,1342,48.5,203,2,11.299999999999955,140.5339113705834,6815.894701473296,9845.5,0,7422
300.0,311.2,1351,44.1,206,1,11.199999999999989,141.47638916666034,6239.108762249722,9084.6,0,7423
300.0,311.3,1407,47.3,208,1,11.300000000000011,147.3406954533613,6969.214894943989,9838.4,0,7424
300.1,311.4,1575,29.8,210,2,11.299999999999955,164.93361431346412,4915.021706541231,6258.0,0,7425
300.0,311.4,1791,24.1,213,2,11.399999999999977,187.55308141931064,4520.029262205387,5133.3,0,7426
300.0,311.4,1692,29.0,216,2,11.399999999999977,177.1858256624643,5138.388944211465,6264.0,1,7427
300.0,311.4,1634,31.9,0,1,11.399999999999977,171.11207986552407,5458.475347710218,0.0,0,7428
300.0,311.4,1864,23.3,2,2,11.399999999999977,195.1976235430458,4548.104628552967,46.6,0,7429
300.0,311.4,1590,33.6,5,1,11.399999999999977,166.50441064025904,5594.548197512704,168.0,0,7430
300.0,311.4,1384,46.1,7,2,11.399999999999977,144.93214108560912,6681.371704046581,322.7,0,7431
300.0,311.4,1352,61.8,10,2,11.399999999999977,141.58110892178001,8749.712531366005,618.0,0,7432
300.1,311.4,1484,43.1,13,1,11.299999999999955,155.4041165975751,6697.917425355487,560.3000000000001,0,7433
300.1,311.4,1913,21.9,15,2,11.299999999999955,200.32889154390912,4387.202724811609,328.5,0,7434
300.0,311.4,1508,38.2,18,1,11.399999999999977,157.91739072044692,6032.444325521073,687.6,0,7435
299.9,311.3,1504,40.7,20,1,11.400000000000034,157.49851169996828,6410.189426188709,814.0,0,7436
300.0,311.4,1487,41.2,22,1,11.399999999999977,155.71827586293406,6415.5929655528835,906.4000000000001,0,7437
299.8,311.3,1727,30.0,24,1,11.5,180.8510170916524,5425.530512749572,720.0,0,7438
299.9,311.3,1647,27.5,26,1,11.400000000000034,172.47343668207964,4743.01950875719,715.0,0,7439
300.0,311.3,1493,41.4,28,1,11.300000000000011,156.34659439365203,6472.749007897193,1159.2,0,7440
300.0,311.4,1655,29.6,30,1,11.399999999999977,173.31119472303692,5130.011363801893,888.0,0,7441
299.9,311.4,1337,54.8,32,2,11.5,140.0103125949851,7672.565130205183,1753.6,0,7442
300.0,311.5,1601,36.9,35,1,11.5,167.6563279465753,6186.518501228628,1291.5,0,7443
300.1,311.6,1589,37.9,37,0,11.5,166.39969088513936,6306.548284546781,1402.3,0,7444
300.2,311.7,1286,55.1,42,1,11.5,134.66960508388246,7420.295240121924,2314.2000000000003,0,7445
300.2,311.7,1553,41.3,44,1,11.5,162.62977970083162,6716.609901644345,1817.1999999999998,0,7446
300.2,311.8,1379,51.0,46,1,11.600000000000023,144.40854231001083,7364.835657810552,2346.0,0,7447
300.3,311.9,1677,30.8,48,2,11.599999999999966,175.61502933566942,5408.942903538618,1478.4,0,7448
300.3,311.8,1488,38.4,51,1,11.5,155.82299561805374,5983.603031733263,1958.3999999999999,0,7449
300.3,311.8,1418,45.9,53,1,11.5,148.49261275967754,6815.810925669199,2432.7,0,7450
300.3,311.8,1451,41.0,55,1,11.5,151.94836467862632,6229.882951823679,2255.0,0,7451
300.3,311.8,1508,43.1,57,1,11.5,157.91739072044692,6806.239540051262,2456.7000000000003,0,7452
300.3,311.7,1579,33.6,59,1,11.399999999999977,165.35249333394276,5555.843776020477,1982.4,0,7453
300.3,311.7,1432,47.7,61,0,11.399999999999977,149.9586893313528,7153.029481105528,2909.7000000000003,0,7454
300.2,311.6,1446,47.3,66,1,11.400000000000034,151.42476590302803,7162.391427213225,3121.7999999999997,0,7455
300.2,311.7,1597,39.5,68,2,11.5,167.23744892609665,6605.879232580817,2686.0,0,7456
300.2,311.7,1397,50.2,71,2,11.5,146.2934979021647,7343.933594688668,3564.2000000000003,0,7457
300.1,311.6,1530,36.6,74,1,11.5,160.22122533307945,5864.096847190708,2708.4,0,7458
300.1,311.6,1433,51.4,76,2,11.5,150.06340908647243,7713.259227044683,3906.4,0,7459
300.0,311.5,1591,32.0,79,1,11.5,166.60913039537868,5331.492172652118,2528.0,0,7460
300.0,311.5,1445,41.6,81,1,11.5,151.32004614790836,6294.913919752988,3369.6,0,7461
300.0,311.5,1749,28.3,83,1,11.5,183.15485170428494,5183.2823032312635,2348.9,0,7462
300.0,311.3,1703,30.4,85,1,11.300000000000011,178.3377429687806,5421.46738625093,2584.0,0,7463
300.1,311.4,1518,46.9,87,0,11.299999999999955,158.96458827164352,7455.439189940081,4080.2999999999997,0,7464
